POLICY_ID,POLICY_BEGIN_MONTH,POLICY_END_MONTH,POLICY_IS_RENEWED,POLICY_SALES_CHANNEL,POLICY_SALES_CHANNEL_GROUP,POLICY_BRANCH,POLICY_MIN_AGE,POLICY_MIN_DRIVING_EXPERIENCE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_ENGINE_POWER,VEHICLE_IN_CREDIT,VEHICLE_SUM_INSURED,POLICY_INTERMEDIARY,INSURER_GENDER,POLICY_CLM_N,POLICY_CLM_GLT_N,POLICY_PRV_CLM_N,POLICY_PRV_CLM_GLT_N,CLIENT_HAS_DAGO,CLIENT_HAS_OSAGO,POLICY_COURT_SIGN,CLAIM_AVG_ACC_ST_PRD,POLICY_HAS_COMPLAINTS,POLICY_YEARS_RENEWED_N,POLICY_DEDUCT_VALUE,CLIENT_REGISTRATION_REGION,POLICY_PRICE_CHANGE
709,10,10,0,53,6,Санкт-Петербург,52,18,Hyundai,Solaris,123.0,1,551800.0,485,F,0,0,N,N,0,1,0,0.0,0,0,0.0,Санкт-Петербург,0.0
711,12,12,0,52,6,Москва,27,8,Skoda,Superb,152.0,0,1211599.0,326,M,1S,1S,1S,0,1,1,0,0.0,0,1,0.0,Калининградская,0.05
734,4,4,0,52,6,Москва,59,20,Subaru,Impreza XV,150.0,0,698874.0,205,M,0,0,0,0,0,0,0,0.0,0,3,0.0,Москва,0.19
736,12,12,0,50,5,Москва,59,32,Audi,A3,125.0,0,999987.0,N,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,0.05
738,12,12,0,1,4,Москва,41,10,Ssang Yong,Rexton,150.0,0,512730.0,N,M,0,0,0,0,0,1,0,0.0,0,6,0.0,Москва,0.05
740,5,5,0,53,6,Санкт-Петербург,43,21,Toyota,Land Cruiser 200,235.0,0,2689600.0,951,M,0,0,2,2,1,1,0,0.0,0,1,0.0,Новгородская,0.0
743,4,4,0,50,5,Санкт-Петербург,46,18,Renault,Duster,135.0,0,784500.0,N,M,0,0,N,N,0,1,0,0.0,0,0,30000.0,Санкт-Петербург,-0.12
745,4,4,0,50,5,Москва,27,6,Honda,Jazz,83.0,0,360000.0,N,F,0,0,0,0,1,1,0,0.0,0,4,25000.0,Москва,0.04
767,5,5,0,52,6,Санкт-Петербург,50,16,Toyota,RAV4,146.0,0,1215000.0,230,F,0,0,0,0,0,1,0,0.0,0,1,0.0,Ленинградская,-0.19
770,7,7,0,55,6,Москва,32,2,Audi,Q3,170.0,0,1003671.0,1096,M,2,2,0,0,0,0,0,0.0,0,2,0.0,Московская,0.18
774,6,6,0,53,6,Санкт-Петербург,43,7,Nissan,Qashqai,141.0,1,685151.0,1346,M,2,1S,0,0,0,1,0,6.5,0,2,0.0,Санкт-Петербург,-0.13
781,5,5,0,52,6,Москва,50,17,Honda,Accord,200.0,0,837162.0,910,M,0,0,1S,0,0,1,0,0.0,0,3,10000.0,Москва,0.0
782,5,5,0,52,6,Москва,35,16,Kia,Soul,124.0,1,995000.0,1372,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,-0.51
788,5,5,0,53,6,Москва,38,8,Hyundai,ix35,150.0,0,985640.0,1221,F,3,3,1L,1L,0,0,0,0.0,0,1,10000.0,Москва,0.26
800,6,6,0,52,6,Санкт-Петербург,41,11,Renault,Duster,135.0,0,604340.0,1096,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Санкт-Петербург,-0.19
804,3,3,0,13,1,Санкт-Петербург,42,10,Nissan,Qashqai,141.0,0,650000.0,1092,F,0,0,0,0,1,1,0,0.0,0,4,0.0,Санкт-Петербург,0.01
809,5,5,0,50,5,Москва,45,14,Mitsubishi,ASX,140.0,0,1262000.0,N,F,0,0,N,N,1,1,0,0.0,0,0,0.0,Москва,-0.23
819,8,8,0,52,6,Санкт-Петербург,49,8,Toyota,RAV4,148.0,1,705600.0,1253,M,2,1L,0,0,1,1,0,33.5,0,3,0.0,Санкт-Петербург,0.09
821,12,12,0,52,6,Санкт-Петербург,30,8,Kia,Cerato,130.0,1,844900.0,261,M,0,0,N,N,0,0,0,0.0,0,0,15000.0,Санкт-Петербург,-0.39
827,7,7,0,55,6,Москва,25,2,Audi,Q5,225.0,0,2100000.0,1096,F,0,0,N,N,0,0,0,0.0,0,0,15000.0,Москва,-0.72
829,8,8,0,52,6,Санкт-Петербург,32,14,Ford,Edge,288.0,0,1229180.0,493,M,0,0,0,0,1,1,0,0.0,0,1,0.0,Санкт-Петербург,-0.41
837,8,8,0,59,3,Санкт-Петербург,63,19,Nissan,Qashqai,141.0,0,502200.0,998,M,0,0,0,0,1,1,0,0.0,0,4,0.0,Санкт-Петербург,0.05
838,8,8,0,52,6,Санкт-Петербург,32,13,Renault,Sandero Stepway,103.0,1,427941.0,1096,M,1L,1L,0,0,0,0,0,0.0,0,2,0.0,Санкт-Петербург,0.05
839,7,7,0,50,5,Санкт-Петербург,34,10,Volkswagen,Polo,105.0,1,578090.0,N,M,0,0,N,N,0,1,0,0.0,0,0,20000.0,Санкт-Петербург,-0.15
846,8,8,0,52,6,Санкт-Петербург,33,12,Toyota,Camry,181.0,1,850340.0,1253,M,2,2,1L,0,0,1,0,1.5,0,2,0.0,Санкт-Петербург,0.43
847,5,5,0,15,1,Москва,33,13,BMW,X5,245.0,0,2125000.0,639,M,1S,1S,0,0,0,0,0,6.0,0,1,0.0,Московская,0.05
851,8,8,0,52,6,Москва,41,17,Kia,Sorento,174.0,0,887760.0,1372,M,1S,1S,0,0,1,0,0,0.0,0,4,0.0,Москва,0.0
852,3,3,0,54,6,Москва,37,8,Mitsubishi,ASX,140.0,0,1000000.0,339,M,1L,1L,N,N,0,0,0,35.0,0,0,0.0,Московская,-0.37
874,6,6,0,50,5,Москва,31,13,Kia,Cerato,126.0,1,520000.0,N,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Санкт-Петербург,-0.78
877,5,5,0,53,6,Санкт-Петербург,40,0,Nissan,Sentra,117.0,0,799000.0,461,F,0,0,N,N,0,0,0,0.0,0,0,20000.0,Санкт-Петербург,0.05
878,8,8,0,55,6,Москва,45,0,Ford,Kuga,149.0,0,1351000.0,1096,F,3,3,N,N,0,0,0,33.33333333,0,0,0.0,Москва,1.72
880,8,8,0,50,5,Санкт-Петербург,32,14,Toyota,Camry,181.0,1,903908.0,N,M,1L,1L,0,0,0,1,0,1.0,0,2,0.0,Санкт-Петербург,0.15
882,6,6,0,1,4,Санкт-Петербург,44,14,Audi,A6,310.0,0,2857700.0,55,M,0,0,0,0,0,1,0,0.0,0,2,0.0,Санкт-Петербург,0.0
887,10,10,0,52,6,Санкт-Петербург,39,7,BMW,X3,250.0,0,1763000.0,6,F,0,0,1S,1S,0,0,0,0.0,0,1,0.0,Санкт-Петербург,-0.31
890,7,7,0,52,6,Санкт-Петербург,55,20,Kia,Ceed,125.0,1,460998.0,164,M,0,0,1S,1S,0,1,0,0.0,0,3,0.0,Санкт-Петербург,-0.29
895,7,6,0,53,6,Санкт-Петербург,57,2,Skoda,Yeti,122.0,0,836441.0,224,F,0,0,3,2,0,0,0,0.0,0,1,0.0,Санкт-Петербург,-0.46
904,6,6,0,52,6,Санкт-Петербург,33,11,BMW,X1,150.0,0,962680.0,1223,F,4+,4+,0,0,0,0,0,37.25,0,1,0.0,Санкт-Петербург,-0.3
908,7,7,0,52,6,Санкт-Петербург,49,19,Renault,Koleos,171.0,1,1150000.0,171,M,0,0,N,N,0,1,0,0.0,0,0,30000.0,Ленинградская,-0.23
909,6,6,0,44,1,Санкт-Петербург,42,20,Toyota,Camry,181.0,0,795835.0,74,M,0,0,0,0,0,1,0,0.0,0,2,10000.0,Санкт-Петербург,0.0
917,6,6,0,50,5,Москва,34,7,Mercedes-Benz,GLK,272.0,0,792569.0,N,F,0,0,0,0,1,1,0,0.0,0,4,50000.0,Москва,-0.06
920,6,6,0,52,6,Санкт-Петербург,59,29,Renault,Duster,102.0,1,537920.0,171,M,0,0,0,0,0,1,0,0.0,0,1,10000.0,Санкт-Петербург,-0.32
928,6,6,0,52,6,Санкт-Петербург,36,6,Ford,EcoSport,122.0,1,959000.0,493,F,0,0,N,N,0,0,0,0.0,0,0,15000.0,Санкт-Петербург,-0.07
931,6,6,0,50,5,Москва,33,5,Ford,Focus,101.0,0,509300.0,N,M,0,0,0,0,0,0,0,0.0,0,5,50000.0,Москва,0.03
937,7,7,0,53,6,Москва,60,40,Kia,Soul,129.0,0,560923.0,1221,M,0,0,0,0,1,0,0,0.0,0,1,0.0,Москва,-0.17
938,7,7,0,52,6,Санкт-Петербург,48,16,Toyota,RAV4,152.0,0,659435.0,N,F,0,0,0,0,0,1,0,0.0,0,6,0.0,Санкт-Петербург,0.05
941,7,7,0,53,6,Москва,34,9,Kia,Sportage,150.0,1,744541.0,1221,M,1L,0,0,0,0,0,0,10.0,0,4,0.0,Москва,-0.23
953,3,3,0,52,6,Москва,43,18,Ford,C-Max,125.0,1,659473.0,910,F,0,0,0,0,0,1,0,0.0,0,3,0.0,Московская,0.05
961,7,7,0,50,5,Москва,37,12,Mitsubishi,Outlander XL,170.0,0,737000.0,N,M,1L,0,0,0,1,1,0,10.0,0,6,0.0,Москва,0.0
962,7,7,0,55,6,Москва,45,16,Kia,Sportage,150.0,0,765863.0,1252,M,1L,1L,0,0,0,1,0,6.0,0,3,0.0,Москва,0.49
974,7,7,0,52,6,Москва,45,15,Kia,Sorento,200.0,0,2469900.0,910,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,0.05
990,8,8,0,4,4,Санкт-Петербург,46,1993,Mercedes-Benz,GLA,156.0,0,1400000.0,1182,F,0,0,N,N,0,1,0,0.0,0,0,30000.0,Санкт-Петербург,0.0
1000,8,8,0,53,6,Санкт-Петербург,36,1,Hyundai,Solaris,107.0,1,494788.0,946,M,0,0,0,0,1,0,0,0.0,0,1,15000.0,Санкт-Петербург,-0.23
1002,7,7,0,52,6,Москва,42,11,Ford,Focus,125.0,0,503407.0,910,M,0,0,0,0,0,1,0,0.0,0,3,0.0,Московская,0.05
1006,7,7,0,52,6,Санкт-Петербург,45,17,Toyota,RAV4,146.0,1,744396.0,1253,F,0,0,0,0,0,1,0,0.0,0,2,0.0,Санкт-Петербург,0.0
1007,7,7,0,55,6,Москва,42,7,Kia,Ceed,122.0,0,409406.0,N,M,0,0,0,0,0,1,0,0.0,0,5,0.0,Москва,0.05
1008,7,7,0,50,5,Москва,31,11,Peugeot,207,120.0,0,321250.0,N,F,0,0,0,0,0,0,0,0.0,0,3,5000.0,Москва,-0.39
1014,8,8,0,52,6,Москва,35,0,Chevrolet,Captiva,184.0,0,1366000.0,910,M,1L,1L,N,N,0,1,0,3.0,0,0,0.0,Московская,0.0
1015,8,8,0,55,6,Москва,61,0,BMW,X3,184.0,0,2550000.0,1108,F,2,2,N,N,1,1,0,0.0,0,0,0.0,Москва,0.66
1017,8,8,0,50,5,Москва,50,32,Toyota,Land Cruiser 200,309.0,0,3757000.0,N,M,0,0,N,N,1,1,0,0.0,0,0,0.0,Москва,0.0
1018,11,11,0,54,6,Москва,40,19,BMW,X5,313.0,1,5061000.0,703,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Брянская,0.0
1019,8,8,0,11,1,Санкт-Петербург,34,15,Hyundai,ix35,150.0,0,772101.0,1163,F,0,0,0,0,0,1,0,0.0,0,2,10000.0,Санкт-Петербург,-0.18
1025,12,12,0,53,6,Санкт-Петербург,37,3,Audi,Q3,211.0,0,1402015.0,1200,M,3,3,1S,1S,1,0,0,12.33333333,0,3,0.0,Санкт-Петербург,0.1
1032,11,11,0,52,6,Санкт-Петербург,50,15,Renault,Duster,102.0,1,542263.0,1096,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Ленинградская,-0.14
1033,11,11,0,52,6,Санкт-Петербург,52,23,Toyota,Auris,132.0,1,615000.0,1188,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Санкт-Петербург,0.01
1037,8,8,0,52,6,Москва,49,13,Kia,Sportage,150.0,1,648388.0,1372,F,1L,1L,0,0,0,0,0,25.0,0,3,0.0,Москва,0.38
1039,9,9,0,10,1,Москва,45,15,Ford,Focus,150.0,0,680000.0,1034,F,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,-0.23
1046,6,6,0,52,6,Санкт-Петербург,43,8,Toyota,RAV4,148.0,0,786600.0,230,F,0,0,0,0,0,0,0,0.0,0,3,0.0,Санкт-Петербург,0.05
1049,11,11,0,52,6,Санкт-Петербург,53,9,Ford,EcoSport,122.0,1,746500.0,493,M,1L,0,N,N,1,1,0,0.0,0,0,0.0,Санкт-Петербург,0.0
1050,11,11,0,50,5,Санкт-Петербург,48,18,Skoda,Fabia,69.0,0,379000.0,N,M,1L,0,N,N,1,1,0,1.0,0,0,0.0,Санкт-Петербург,0.05
1054,4,4,0,54,6,Москва,42,8,Volkswagen,Tiguan,170.0,0,751906.0,1274,F,3,3,2,1L,0,0,0,0.333333333,0,3,0.0,Москва,1.74
1066,11,11,0,54,6,Москва,42,20,BMW,X3,184.0,1,1895000.0,703,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Московская,-0.16
1069,8,8,0,53,6,Санкт-Петербург,40,6,Skoda,Yeti,105.0,0,563860.0,224,M,0,0,1L,1L,0,0,0,0.0,0,2,0.0,Санкт-Петербург,-0.34
1071,10,10,0,14,1,Москва,32,13,Toyota,Corolla,124.0,0,440010.0,1049,F,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,1.7
1075,4,4,0,53,6,Москва,40,7,Volkswagen,Passat,152.0,0,910989.0,293,M,0,0,0,0,0,0,0,0.0,0,1,10000.0,Москва,-0.18
1081,2,2,0,53,6,Санкт-Петербург,43,6,Kia,Ceed,129.0,1,600000.0,917,M,0,0,1L,1L,1,1,0,0.0,0,1,0.0,Санкт-Петербург,-0.08
1084,1,1,0,53,6,Санкт-Петербург,57,32,Audi,Q7,245.0,0,2252500.0,948,M,1L,1L,1S,0,0,0,0,32.0,0,1,0.0,Санкт-Петербург,0.35
1087,4,4,0,50,5,Санкт-Петербург,30,9,Renault,Fluence,137.0,0,488920.0,N,F,0,0,N,N,1,0,0,0.0,0,0,30000.0,Ленинградская,-0.14
1103,2,2,0,55,6,Москва,51,17,Mitsubishi,Outlander,146.0,1,972121.0,1096,F,0,0,1S,1S,0,1,0,0.0,0,1,0.0,Москва,0.12
1120,2,2,0,53,6,Москва,44,20,Kia,Sportage,150.0,0,676020.0,297,M,0,0,1L,0,0,0,0,0.0,0,2,0.0,Московская,0.04
1121,3,3,0,10,1,Москва,27,8,Volkswagen,Jetta,122.0,0,737100.0,643,M,0,0,1L,0,1,0,0,0.0,0,3,10000.0,Москва,0.05
1122,2,2,0,35,1,Санкт-Петербург,34,7,Kia,Sportage,150.0,1,1000318.0,471,F,0,0,0,0,0,1,0,0.0,0,1,15000.0,Санкт-Петербург,-0.25
1129,12,12,0,16,1,Москва,52,29,Skoda,Octavia,102.0,0,425250.0,1338,M,1S,1S,1L,1L,0,0,0,1.0,0,1,0.0,Москва,0.05
1130,12,12,0,27,1,Санкт-Петербург,44,21,Nissan,Almera,98.0,0,270000.0,128,M,0,0,0,0,0,1,0,0.0,0,6,0.0,Санкт-Петербург,0.06
1137,3,3,0,19,1,Санкт-Петербург,54,19,Honda,CR-V,166.0,0,1033200.0,1217,M,1L,1L,1L,1L,0,1,0,0.0,0,3,0.0,Санкт-Петербург,1.02
1138,12,12,0,53,6,Санкт-Петербург,34,13,Volkswagen,Touran,105.0,1,1228000.0,224,M,1L,0,N,N,0,0,0,111.0,0,0,0.0,Санкт-Петербург,-0.03
1147,3,3,0,52,6,Москва,38,14,Kia,Sorento,175.0,1,1024503.0,910,F,0,0,0,0,0,0,0,0.0,0,1,0.0,Московская,0.04
1154,9,9,0,54,6,Москва,49,9,Honda,CR-V,190.0,1,1442100.0,1274,F,1S,1S,N,N,1,1,0,0.0,0,0,0.0,Москва,0.08
1158,9,9,0,55,6,Москва,28,6,Mitsubishi,ASX,140.0,0,870462.0,1096,F,0,0,0,0,1,1,0,0.0,0,1,0.0,Москва,0.0
1159,9,9,0,52,6,Санкт-Петербург,34,1,Kia,Cerato,126.0,1,516616.0,164,F,1L,1L,0,0,0,1,0,1.0,0,2,0.0,Санкт-Петербург,-0.17
1160,9,9,0,50,5,Москва,53,23,Toyota,Verso,147.0,0,1100000.0,N,F,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,0.0
1164,4,4,0,52,6,Москва,30,8,Volvo,XC60,181.0,0,2430000.0,910,M,0,0,N,N,1,1,0,0.0,0,0,0.0,Москва,-0.48
1167,3,3,0,52,6,Санкт-Петербург,55,20,Renault,Fluence,106.0,1,431974.0,1096,M,0,0,0,0,0,0,0,0.0,0,3,0.0,Санкт-Петербург,0.04
1170,3,3,0,10,1,Санкт-Петербург,44,16,Mazda,6,147.0,0,420163.0,167,F,0,0,0,0,0,1,0,0.0,0,7,5000.0,Санкт-Петербург,0.06
1173,3,3,0,1,4,Санкт-Петербург,31,11,Skoda,Yeti,152.0,0,894215.0,55,M,1S,1S,0,0,0,1,0,0.0,0,3,0.0,Санкт-Петербург,0.14
1179,12,12,0,50,5,Москва,32,9,Toyota,Corolla,124.0,0,387300.0,N,M,0,0,0,0,0,1,0,0.0,0,3,12500.0,Москва,0.04
1185,9,9,0,52,6,Санкт-Петербург,51,14,Ssang Yong,Kyron,141.0,0,807000.0,164,M,0,0,N,N,0,1,0,0.0,0,0,10000.0,Санкт-Петербург,0.12
1187,10,10,0,52,6,Санкт-Петербург,52,9,Renault,Kangoo,102.0,1,572201.0,1096,F,2,2,0,0,0,0,0,71.5,0,1,0.0,Санкт-Петербург,-0.23
1192,12,12,0,4,4,Москва,32,1,Honda,CR-V,190.0,0,1600000.0,1278,M,1S,1S,N,N,0,0,0,0.0,0,0,0.0,Пензенская,-1.0
1199,3,3,0,52,6,Москва,64,42,Renault,Duster,135.0,0,784903.0,340,M,3,2,N,N,0,0,0,5.666666667,0,0,0.0,Московская,0.03
1206,9,9,0,50,5,Санкт-Петербург,35,9,Land Rover,Discovery,249.0,0,3319000.0,N,M,0,0,N,N,1,1,0,0.0,0,0,50000.0,Санкт-Петербург,0.0
1208,11,10,0,6,4,Санкт-Петербург,33,13,Volvo,Другая модель (Грузовое ТС),420.0,1,1450000.0,190,M,0,0,1S,1S,0,0,0,0.0,0,4,0.0,Санкт-Петербург,-1.0
1214,12,12,0,55,6,Москва,48,21,Toyota,Land Cruiser 150,173.0,1,1695306.0,1096,M,0,0,0,0,0,1,0,0.0,0,4,0.0,Смоленская,0.21
1219,8,8,0,50,5,Москва,32,12,Skoda,Fabia,105.0,1,456465.0,N,M,0,0,0,0,0,1,0,0.0,0,2,0.0,Москва,0.0
1235,8,8,0,50,5,Москва,50,17,Renault,Logan,102.0,0,290700.0,N,M,0,0,0,0,1,1,0,0.0,0,2,10000.0,Москва,0.0
1237,8,8,0,11,1,Санкт-Петербург,33,14,Hyundai,ix35,150.0,0,908355.0,1163,F,0,0,1S,0,0,1,0,0.0,0,1,0.0,Санкт-Петербург,-0.28
1246,5,5,0,55,6,Москва,51,23,Hyundai,ix35,136.0,1,951118.0,1096,M,1L,1L,0,0,0,0,0,0.0,0,1,0.0,Московская,-0.18
1248,9,9,0,50,5,Москва,38,13,Opel,Corsa,101.0,0,425000.0,N,F,1L,0,0,0,1,1,0,3.0,0,1,0.0,Москва,0.0
1256,4,4,0,52,6,Москва,49,14,Land Rover,Freelander,160.0,0,688905.0,910,M,0,0,0,0,0,1,0,0.0,0,5,0.0,Москва,0.14
1258,4,4,0,52,6,Санкт-Петербург,61,16,Lada,Largus,105.0,0,525200.0,245,M,0,0,N,N,1,1,0,0.0,0,0,0.0,Санкт-Петербург,-0.24
1263,5,5,0,59,3,Санкт-Петербург,33,1,Kia,Ceed,122.0,0,360000.0,565,M,0,0,0,0,1,0,0,0.0,0,1,20000.0,Санкт-Петербург,0.05
1276,5,5,0,52,6,Санкт-Петербург,59,40,Lifan,X60,128.0,1,487818.0,952,M,1S,1S,0,0,0,0,0,8.0,0,1,0.0,Санкт-Петербург,0.05
1279,5,5,0,53,6,Санкт-Петербург,44,24,Nissan,Qashqai,144.0,0,1029920.0,461,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Санкт-Петербург,-0.03
1282,5,5,0,52,6,Москва,44,20,Ford,Galaxy,145.0,1,919426.0,910,M,0,0,1L,1L,1,1,0,0.0,0,2,0.0,Москва,0.0
1283,9,9,0,16,1,Москва,46,26,Nissan,Patrol,405.0,1,2233618.0,1338,M,4+,3,1L,1L,1,1,0,0.0,0,2,0.0,Москва,0.0
1285,5,5,0,55,6,Москва,39,11,Kia,Sportage,150.0,0,1179900.0,1252,M,0,0,N,N,0,1,0,0.0,0,0,15000.0,Москва,0.0
1290,6,6,0,50,5,Санкт-Петербург,39,17,Hyundai,Solaris,123.0,0,451600.0,N,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Санкт-Петербург,-0.23
1301,6,6,0,52,6,Москва,28,2,Kia,Cerato,150.0,1,548817.0,205,M,1L,1L,0,0,0,0,0,0.0,0,2,0.0,Москва,-0.22
1303,6,6,0,50,5,Санкт-Петербург,39,15,Skoda,Octavia,152.0,0,637000.0,N,F,0,0,1S,1S,1,1,0,0.0,0,5,12500.0,Санкт-Петербург,-0.03
1305,9,9,0,55,6,Москва,60,18,Mitsubishi,Outlander,230.0,0,1364990.0,1096,M,1S,1S,N,N,0,1,0,0.0,0,0,0.0,Московская,0.0
1306,9,9,0,8,4,Санкт-Петербург,40,8,Peugeot,308,120.0,0,373000.0,135,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Санкт-Петербург,1.28
1307,2,2,0,53,6,Санкт-Петербург,37,12,Nissan,Sentra,117.0,0,817700.0,461,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Санкт-Петербург,0.09
1314,6,6,0,4,4,Санкт-Петербург,28,10,Volkswagen,Tiguan,170.0,0,1360000.0,219,M,0,0,N,N,1,1,0,0.0,0,0,0.0,Санкт-Петербург,-0.18
1320,7,7,0,53,6,Санкт-Петербург,40,8,Kia,Sportage,150.0,1,780000.0,917,M,0,0,0,0,0,1,0,0.0,0,2,0.0,Ленинградская,0.05
1322,4,4,0,1,4,Москва,48,21,Subaru,Forester,150.0,0,988693.0,33,M,1L,0,0,0,1,1,0,0.0,0,3,0.0,Москва,0.0
1331,7,7,0,53,6,Москва,28,9,Kia,Ceed,129.0,0,599350.0,1221,M,0,0,0,0,0,0,0,0.0,0,2,30000.0,Москва,-0.11
1339,7,7,0,14,1,Москва,36,8,Opel,Corsa,101.0,0,421200.0,1066,F,0,0,2,2,1,1,0,0.0,0,4,0.0,Москва,-0.11
1357,4,4,0,52,6,Санкт-Петербург,31,2,Ford,Kuga,150.0,1,910200.0,493,M,0,0,0,0,1,1,0,0.0,0,1,0.0,Санкт-Петербург,-0.18
1364,9,9,0,52,6,Санкт-Петербург,55,12,Hyundai,Santa Fe,197.0,0,955923.0,N,M,0,0,1L,0,1,1,0,0.0,0,2,0.0,Санкт-Петербург,0.0
1370,8,8,0,50,5,Санкт-Петербург,63,29,Ford,Transit,125.0,0,900000.0,N,M,1S,1S,N,N,1,1,0,1.0,0,0,0.0,Санкт-Петербург,0.38
1372,12,12,0,50,5,Санкт-Петербург,30,4,Kia,Rio,123.0,0,615470.0,N,M,0,0,N,N,1,0,0,0.0,0,0,30000.0,Ленинградская,-1.0
1374,8,8,0,52,6,Санкт-Петербург,33,7,Toyota,RAV4,148.0,0,983161.0,234,F,0,0,3,3,1,0,0,0.0,0,2,10000.0,Санкт-Петербург,0.0
1381,12,12,0,15,1,Москва,46,28,Toyota,Land Cruiser Prado,173.0,0,1900000.0,1022,M,0,0,N,N,1,1,0,0.0,0,0,10000.0,Москва,-1.0
1385,2,2,0,52,6,Санкт-Петербург,37,18,Renault,Duster,135.0,0,589006.0,1096,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Ленинградская,-0.39
1389,1,1,0,50,5,Санкт-Петербург,28,9,Nissan,Qashqai,117.0,0,680063.0,N,M,0,0,0,0,1,1,0,0.0,0,2,10000.0,Санкт-Петербург,0.05
1408,6,6,0,55,6,Москва,36,14,Mitsubishi,ASX,150.0,0,1052871.0,1096,M,0,0,0,0,1,1,0,0.0,0,1,0.0,Московская,-0.46
1419,9,9,0,52,6,Санкт-Петербург,47,19,Renault,Duster,135.0,1,714000.0,1096,M,1S,1S,N,N,0,1,0,2.0,0,0,0.0,Санкт-Петербург,-0.01
1420,9,9,0,8,4,Санкт-Петербург,18,0,Mercedes-Benz,GLK,306.0,1,1196962.0,94,F,0,0,0,0,1,1,0,0.0,0,1,0.0,Санкт-Петербург,0.01
1422,6,6,0,55,6,Москва,31,7,Suzuki,Grand Vitara,169.0,1,1067558.0,1252,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Москва,-0.46
1424,7,7,0,50,5,Москва,43,16,Hyundai,Solaris,123.0,0,546700.0,N,F,0,0,0,0,0,1,0,0.0,0,1,10000.0,Москва,-0.19
1425,12,12,0,50,5,Москва,33,9,Mazda,3,105.0,0,377784.0,N,M,1L,1L,0,0,1,1,0,24.0,0,5,25000.0,Москва,0.42
1436,4,4,0,53,6,Москва,62,12,Kia,Sportage,150.0,0,860000.0,264,M,2,2,N,N,0,0,0,0.0,0,0,10000.0,Москва,-0.51
1441,6,6,0,50,5,Москва,31,13,Volkswagen,Jetta,122.0,0,815920.0,N,M,0,0,N,N,0,1,0,0.0,0,0,30000.0,Москва,-0.3
1446,10,10,0,52,6,Санкт-Петербург,51,21,Volkswagen,Passat,152.0,1,1175265.0,515,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Псковская,0.02
1447,10,10,0,53,6,Санкт-Петербург,45,13,Nissan,Juke,117.0,0,524077.0,343,F,0,0,0,0,0,1,0,0.0,0,3,0.0,Санкт-Петербург,0.01
1448,10,10,0,52,6,Санкт-Петербург,42,6,Kia,Rio,107.0,0,536900.0,245,F,0,0,N,N,1,0,0,0.0,0,0,10000.0,Санкт-Петербург,-0.01
1451,5,5,0,52,6,Москва,53,13,Volvo,XC70,205.0,0,1054751.0,910,M,0,0,0,0,1,1,0,0.0,0,4,0.0,Москва,0.05
1454,6,6,0,50,5,Москва,32,13,Mercedes-Benz,E,249.0,0,2623000.0,N,F,1S,1S,N,N,0,0,0,1.0,0,0,0.0,Москва,-1.0
1458,8,8,0,53,6,Санкт-Петербург,50,20,Kia,Rio,107.0,1,465678.0,917,F,0,0,0,0,0,1,0,0.0,0,1,10000.0,Санкт-Петербург,-0.25
1460,10,10,0,11,1,Санкт-Петербург,58,32,Renault,Logan,75.0,0,277805.0,121,M,1S,1S,1L,0,0,1,0,15.0,0,3,0.0,Санкт-Петербург,0.0
1462,10,10,0,52,6,Санкт-Петербург,57,27,ВАЗ,2104,74.0,0,134242.0,245,M,0,0,0,0,0,0,0,0.0,0,3,0.0,Санкт-Петербург,0.0
1470,8,8,0,55,6,Москва,44,25,Mitsubishi,Outlander,167.0,1,1221990.0,1096,M,1S,1S,N,N,1,1,0,5.0,0,0,0.0,Москва,-0.1
1480,11,11,0,54,6,Москва,42,14,Honda,CR-V,190.0,1,1384600.0,2,F,2,2,N,N,0,0,0,27.5,0,0,0.0,Москва,0.22
1493,11,11,0,52,6,Санкт-Петербург,48,15,Toyota,RAV4,148.0,0,804825.0,234,F,2,2,1L,1L,1,0,0,15.0,0,3,0.0,Санкт-Петербург,0.69
1495,9,9,0,52,6,Москва,39,7,Ford,Kuga,182.0,0,1377000.0,326,F,2,1S,N,N,0,0,0,2.0,0,0,10000.0,Москва,-0.01
